Name,Age,Salary,Company
Cacilie,69,34583.304822490085,Microsoft
Cahra,72,13146.068337565242,Amazon
Cairistiona,51,20900.23200247166,Microsoft
Caitlin,10,30814.79596514093,Microsoft
Caitrin,48,34114.98090804187,Amazon
Cal,71,33920.07303072815,Apple
Calida,38,23594.20798629344,Google
Calla,88,12298.708897276143,Amazon
Calley,56,43046.48806623989,Microsoft
Calli,78,33046.84997223636,Google
Callida,68,18016.261942107245,Microsoft
Callie,82,48306.134674766894,Apple
Cally,86,48268.190093250225,Amazon
Calypso,36,30204.90232946322,Google
Cam,51,12870.518181435915,Amazon
Camala,92,29915.369210826957,Google
Camel,49,17903.51671495077,Google
Camella,69,30777.91443126459,Apple
Camellia,76,11099.696910156428,Microsoft
Cami,24,27591.625924836786,Google
Camila,87,22999.163820167752,Microsoft
Camile,42,45046.26616548326,Amazon
Camilla,99,13383.885689548406,Amazon
Camille,66,16820.133745547355,Apple
Cammi,39,22221.778784954164,Amazon
Cammie,64,21411.330137704877,Google
Cammy,92,17862.954115711298,Google
Candace,15,29001.890253006703,Microsoft
Candi,99,37919.275635581645,Microsoft
Candice,62,22645.467986829273,Amazon
Candida,70,40632.163234525404,Microsoft
Candide,96,23265.122874995213,Amazon
Candie,24,21475.24419960004,Microsoft
Candis,79,27168.4642577502,Apple
Candra,72,10505.859563428618,Microsoft
Candy,14,12228.364900403887,Google
Caprice,70,44205.24504751914,Amazon
Cara,68,49108.94517902278,Microsoft
Caralie,97,49239.41896934495,Google
Caren,92,10883.82799836225,Amazon
Carena,18,37114.066076344374,Microsoft
Caresa,17,41417.129756167036,Microsoft
Caressa,17,14844.951568537157,Amazon
Caresse,26,12652.611658700873,Google
Carey,67,18653.358358249076,Microsoft
Cari,92,35553.09170431986,Microsoft
Caria,49,20831.575463627392,Microsoft
Carie,51,30296.046530025043,Google
Caril,93,34189.35989263607,Google
Carilyn,66,19282.512110568103,Amazon
Carin,41,28146.382464832626,Apple
Carina,79,31750.33223858445,Apple
Carine,34,44210.74139237332,Apple
Cariotta,92,40869.71903995712,Microsoft
Carissa,57,19287.526134505148,Apple
Carita,10,32084.410785431995,Microsoft
Caritta,84,20376.909792530227,Microsoft
Carla,41,33465.613565687396,Apple
Carlee,13,25506.193136813872,Google
Carleen,60,32663.838614780652,Amazon
Carlen,11,19327.43345644096,Google
Carlene,20,37745.91780896511,Microsoft
Carley,45,28209.49846204495,Google
Carlie,58,47236.242199739056,Amazon
Carlin,83,43743.545484501636,Amazon
Carlina,39,23862.961302484448,Apple
Carline,70,14621.69998938548,Google
Carlita,32,42036.73250831923,Apple
Carlota,48,28473.012611575767,Amazon
Carlotta,79,15532.06059241714,Apple
Carly,75,35456.39831273537,Google
Carlye,14,43144.49167089459,Amazon
Carlyn,54,26599.952999477016,Apple
Carlynn,94,19581.345715448966,Microsoft
Carlynne,30,28797.738289888403,Amazon
Carma,61,49204.53997108271,Microsoft
Carmel,46,16161.51950938716,Google
Carmela,81,43551.70265424755,Amazon
Carmelia,32,39583.90083797932,Amazon
Carmelina,20,11261.507894398903,Apple
Carmelita,94,22783.651732700582,Google
Carmella,52,41941.318781655544,Google
Carmelle,41,38031.530404136385,Amazon
Carmen,41,43835.05672343952,Microsoft
Carmencita,85,16828.434939050156,Apple
Carmina,86,48447.12196157721,Microsoft
Carmine,50,23035.021377034547,Google
Carmita,67,12499.392395276274,Google
Carmon,75,15715.904316706881,Amazon
Caro,26,27063.21662877705,Amazon
Carol,11,48019.90646994256,Google
Carol-Jean,30,23112.143951518774,Google
Carola,69,42903.45386547603,Amazon
Carolan,42,29154.256125749944,Google
Carolann,95,26924.92914913288,Amazon
Carole,11,36470.67925018317,Apple
Carolee,73,24576.302775874843,Microsoft
Carolin,81,36629.450292697766,Google
Carolina,79,26932.643347604928,Apple
Caroline,97,49556.73885759958,Apple
Caroljean,80,23422.817960993427,Google
Carolyn,91,43100.788673876894,Google
Carolyne,40,32263.751767359125,Microsoft
Carolynn,43,20663.10803995679,Amazon
Caron,64,15938.77158181641,Microsoft
Carree,91,35416.81416879718,Microsoft
Carri,21,29795.666974205367,Google
Carrie,61,10578.816987963302,Microsoft
Carrissa,84,35524.938383602304,Microsoft
Carroll,30,27221.121712490145,Microsoft
Carry,52,42461.109219139296,Google
Cary,71,25642.21699866838,Microsoft
Caryl,93,48212.75758414071,Amazon
Caryn,85,44192.57015463677,Amazon
Casandra,61,20327.867569913462,Google
Casey,62,20854.060200869128,Amazon
Casi,39,41173.07825480104,Amazon
Casie,95,47381.99722786896,Google
Cass,51,11956.147101614424,Apple
Cassandra,70,12375.528773787386,Amazon
Cassandre,76,46233.33938922003,Amazon
Cassandry,91,46568.044769168555,Apple
Cassaundra,33,20075.276101405376,Amazon
Cassey,35,18618.990842835818,Google
Cassi,91,31448.831656443977,Apple
Cassie,68,19812.515707545615,Microsoft
Cassondra,10,35816.79792198319,Amazon
Cassy,16,37772.0554654976,Microsoft
Catarina,94,13344.013942546362,Google
Cate,21,38403.49694817469,Microsoft
Caterina,44,24686.357709076718,Amazon
Catha,80,36978.30185600888,Amazon
Catharina,67,10760.15578463096,Microsoft
Catharine,80,38132.29137976613,Microsoft
Cathe,78,25152.038760973614,Amazon
Cathee,55,14530.90281035204,Amazon
Catherin,52,18315.90808648932,Apple
Catherina,79,18358.01019233399,Apple
Catherine,78,17172.166628857678,Apple
Cathi,12,41318.14785514449,Apple
Cathie,58,23307.69814648106,Microsoft
Cathleen,82,49571.510934829384,Microsoft
Cathlene,78,23180.88215615393,Google
Cathrin,17,31392.689150448405,Microsoft
Cathrine,56,24447.16718660279,Apple
Cathryn,49,48178.14680006882,Google
Cathy,29,17995.110268682376,Google
Cathyleen,42,33919.14984477763,Google
Cati,91,34153.18408046554,Apple
Catie,43,33976.63174682445,Microsoft
Catina,29,46801.856880337305,Google
Catlaina,56,39887.55756319566,Microsoft
Catlee,47,38186.27008840727,Amazon
Catlin,49,41319.12769633447,Google
Catrina,68,41830.0857458838,Apple
Catriona,19,16862.844938481318,Microsoft
Caty,10,47233.597247432255,Apple
Caye,51,49195.473644691134,Microsoft
Cayla,27,28506.73067097485,Apple
Cecelia,28,43673.51616436329,Apple
Cecil,17,24623.01743140053,Microsoft
Cecile,67,28492.28184799227,Amazon
Ceciley,10,40841.72194242832,Google
Cecilia,38,14325.35193020125,Google
Cecilla,35,12664.913306601737,Amazon
Cecily,81,36435.460218679444,Amazon
Ceil,93,43482.211618235604,Microsoft
Cele,91,16558.86141564897,Apple
Celene,14,47190.9482446648,Google
Celesta,22,18732.50642518676,Google
Celeste,54,44321.48650995919,Apple
Celestia,75,45351.99272224616,Apple
Celestina,15,45679.13521889806,Microsoft
Celestine,94,49188.7479159021,Google
Celestyn,89,16743.397851038168,Apple
Celestyna,63,25302.431072361956,Amazon
Celia,51,18924.928572567525,Google
Celie,53,24579.510011574395,Microsoft
Celina,75,34528.40846493332,Microsoft
Celinda,44,28206.61691608346,Microsoft
Celine,51,49538.37698084966,Microsoft
Celinka,98,19318.00695768295,Apple
Celisse,75,35142.7125267559,Apple
Celka,82,43285.44368862048,Apple
Celle,67,22617.672717365218,Apple
Cesya,15,29966.56422759325,Google
Chad,72,28577.16179872911,Amazon
Chanda,67,47389.38834598364,Microsoft
Chandal,14,44769.75406618957,Amazon
Chandra,63,23896.59084227919,Microsoft
Channa,81,39098.07200816497,Microsoft
Chantal,56,31148.66505717286,Apple
Chantalle,95,47218.93280058052,Amazon
Charil,18,49410.53159927286,Microsoft
Charin,75,46217.264021265146,Apple
Charis,55,24416.774007128828,Google
Charissa,36,37064.81456339163,Apple
Charisse,95,26396.85339928555,Apple
Charita,87,38884.05075742411,Microsoft
Charity,48,30488.661183449538,Microsoft
Charla,31,37821.117527985094,Google
Charlean,41,37096.90904386518,Google
Charleen,78,13347.137149170147,Microsoft
Charlena,45,43457.49326415932,Amazon
Charlene,95,26187.28090917784,Amazon
Charline,70,35820.360590111,Amazon
Charlot,25,10329.776823563898,Google
Charlotta,23,26706.87966107179,Microsoft
Charlotte,13,46575.08867505701,Google
Charmain,43,14453.640201657803,Google
Charmaine,74,21106.77939460265,Google
Charmane,88,32918.17345421472,Apple
Charmian,12,48232.83710030316,Google
Charmine,97,37363.74201374482,Microsoft
Charmion,18,34767.32175129752,Apple
Charo,64,27105.314578076202,Amazon
Charyl,21,41879.88038251463,Microsoft
Chastity,94,34807.454164667164,Amazon
Chelsae,82,10392.806092620118,Microsoft
Chelsea,94,34072.461127769995,Amazon
Chelsey,72,33584.71846865419,Amazon
Chelsie,64,18213.947491619205,Microsoft
Chelsy,83,18074.324450072243,Google
Cher,73,10322.504867707463,Microsoft
Chere,48,23190.091268911572,Microsoft
Cherey,13,13716.46505610959,Microsoft
Cheri,84,41639.60067261536,Amazon
Cherianne,91,17827.34249190377,Amazon
Cherice,64,32908.85171696672,Google
Cherida,21,22066.63551136834,Amazon
Cherie,96,13654.604208499986,Google
Cherilyn,26,13203.613186411643,Google
Cherilynn,22,18784.715013497193,Apple
Cherin,64,23572.79686588225,Apple
Cherise,18,39710.32378090716,Microsoft
Cherish,91,20720.418424997122,Microsoft
Cherlyn,35,13532.294849618043,Google
Cherri,75,15961.466353872136,Microsoft
Cherrita,18,24200.514015991874,Microsoft
Cherry,11,31198.336722998618,Apple
Chery,64,33841.12812388892,Google
Cherye,71,21068.97425443955,Microsoft
Cheryl,42,33741.54669197701,Google
Cheslie,70,21241.889117616367,Amazon
Chiarra,59,38548.729762193754,Microsoft
Chickie,79,43028.03055768617,Amazon
Chicky,47,47080.782522201116,Apple
Chiquia,83,18380.397915675472,Google
Chiquita,52,26158.017529084238,Microsoft
Chlo,92,26121.83806785559,Microsoft
Chloe,91,41785.238339975636,Apple
Chloette,17,27574.994006601442,Amazon
Chloris,36,10994.754442075831,Apple
Chris,52,24736.183459083488,Google
Chrissie,25,18197.585961332745,Amazon
Chrissy,38,43182.37273940721,Apple
Christa,81,36870.98310363631,Microsoft
Christabel,45,20847.72180611011,Google
Christabella,73,40091.87061787528,Apple
Christal,48,17848.658182811294,Apple
Christalle,91,15440.726649682249,Apple
Christan,58,26244.513183554438,Amazon
Christean,60,39156.62489599133,Microsoft
Christel,61,25939.59887786541,Apple
Christen,57,13504.554550153443,Apple
Christi,44,47182.6576221548,Microsoft
Christian,36,26878.385879029247,Microsoft
Christiana,78,23996.097794082085,Apple
Christiane,29,19339.90573458158,Microsoft
Christie,84,48440.70954873471,Amazon
Christin,21,42593.91998751192,Apple
Christina,68,14336.909223468916,Google
Christine,49,32704.39917117444,Microsoft
Christy,45,31741.343623449007,Amazon
Christye,85,40424.77608933035,Microsoft
Christyna,55,20313.132345594207,Microsoft
Chrysa,85,26479.65131064697,Google
Chrysler,19,20267.575261699258,Apple
Chrystal,95,20503.11088616532,Microsoft
Chryste,93,42851.96013989061,Apple
Chrystel,22,39993.44475839577,Microsoft
Cicely,57,36508.63539108061,Apple
Cicily,36,41343.02739949609,Microsoft
Ciel,27,47809.95016071619,Apple
Cilka,20,24878.41322552078,Google
Cinda,56,34928.43107536131,Apple
Cindee,28,30406.987647367256,Google
Cindelyn,34,32288.879366931928,Apple
Cinderella,18,33895.68429553609,Microsoft
Cindi,35,43957.306899205985,Apple
Cindie,12,18862.177499509635,Microsoft
Cindra,32,15450.088315566525,Apple
Cindy,29,41472.28555564584,Apple
Cinnamon,57,43565.66969795944,Microsoft
Cissiee,78,44217.00628275121,Amazon
Cissy,65,35496.003896208786,Amazon
Clair,74,31771.39772967339,Google
Claire,18,35185.82676260124,Microsoft
Clara,94,10973.235650442632,Apple
Clarabelle,86,29370.361091409417,Google
Clare,13,25934.846247135967,Amazon
Claresta,30,30006.198497466034,Amazon
Clareta,93,34624.55391304457,Microsoft
Claretta,85,25361.446704642145,Apple
Clarette,82,44707.565553967295,Amazon
Clarey,36,49669.90900215005,Apple
Clari,22,18277.716629990682,Amazon
Claribel,54,31175.50153638079,Google
Clarice,86,15974.05900804358,Microsoft
Clarie,45,20167.527285016145,Amazon
Clarinda,66,23867.688607540913,Microsoft
Clarine,89,31180.2450908266,Google
Clarissa,96,18807.189489045915,Amazon
Clarisse,33,45221.58157385128,Google
Clarita,76,41383.53640078502,Amazon
Clary,88,16401.259419380644,Amazon
Claude,94,46449.96950310984,Google
Claudelle,67,49718.258802560515,Microsoft
Claudetta,50,29717.12801978156,Amazon
Claudette,61,39486.84470045476,Microsoft
Claudia,88,30221.302456550235,Apple
Claudie,19,26749.52440059121,Microsoft
Claudina,21,41692.02342002025,Google
Claudine,93,34239.701392164934,Microsoft
Clea,78,34656.96023760314,Google
Clem,55,23586.710482681825,Amazon
Clemence,50,13525.222931098528,Amazon
Clementia,57,45446.660959011446,Google
Clementina,50,31267.3977352534,Microsoft
Clementine,96,42414.422834472374,Google
Clemmie,14,35419.79369748486,Amazon
Clemmy,42,19620.473033750335,Google
Cleo,31,44114.29230702936,Amazon
Cleopatra,58,10911.442689148018,Amazon
Clerissa,69,25181.665075704463,Apple
Clio,19,10900.474084077954,Apple
Clo,32,14978.03773755269,Microsoft
Cloe,76,15773.101699989169,Amazon
Cloris,21,20699.23308972159,Google
Clotilda,10,38741.77008328131,Google
Clovis,20,19208.714790596903,Microsoft
Codee,44,49027.4264764904,Amazon
Codi,69,29819.690690955653,Apple
Codie,43,15155.40684604126,Microsoft
Cody,75,35423.38451570364,Apple
Coleen,20,32505.1652822396,Apple
Colene,80,47601.35252077454,Amazon
Coletta,76,19144.75797187021,Microsoft
Colette,85,13032.86013045382,Microsoft
Colleen,70,20081.602533345453,Microsoft
Collen,65,31116.516351475046,Google
Collete,45,14616.236779199782,Google
Collette,22,11151.410349431435,Amazon
Collie,92,30315.91526499746,Google
Colline,72,30924.74739829787,Microsoft
Colly,86,45425.20573502308,Google
Con,18,20763.20001609208,Amazon
Concettina,31,13871.591467961494,Apple
Conchita,68,36031.76465645961,Amazon
Concordia,58,37350.78336938721,Amazon
Conni,35,49089.52963021952,Amazon
Connie,24,10609.288374111773,Amazon
Conny,18,35594.42542536702,Microsoft
Consolata,14,31676.074906277983,Microsoft
Constance,95,20921.300083492424,Microsoft
Constancia,77,40501.29249747121,Apple
Constancy,68,15827.629739903878,Google
Constanta,38,48683.135331151105,Apple
Constantia,34,36251.41069193372,Apple
Constantina,62,20524.55861094429,Microsoft
Constantine,78,14514.248083858653,Google
Consuela,66,31754.817850762753,Google
Consuelo,56,36862.11904015214,Amazon
Cookie,95,46447.133977586585,Amazon
Cora,58,28214.532126437047,Amazon
Corabel,25,13908.453434212981,Google
Corabella,17,16592.70969715139,Apple
Corabelle,38,43930.56341468215,Apple
Coral,43,28716.731214277177,Google
Coralie,38,18469.124053136453,Apple
Coraline,29,40833.11824172891,Microsoft
Coralyn,19,37628.708960015385,Apple
Cordelia,85,35466.00366378553,Apple
Cordelie,34,14223.10892585168,Apple
Cordey,57,40359.48612292379,Apple
Cordi,94,29971.19714812033,Apple
Cordie,65,29653.96337893924,Google
Cordula,90,12774.887594084525,Google
Cordy,46,12947.91630458398,Apple
Coreen,36,43077.56189646471,Google
Corella,18,43346.5750023465,Google
Corenda,93,41963.9058239354,Google
Corene,99,23273.03390871386,Microsoft
Coretta,31,17755.923199123987,Amazon
Corette,28,13473.383559092032,Amazon
Corey,75,14080.119130647507,Google
Cori,71,37418.24256100542,Apple
Corie,61,22797.87189548293,Apple
Corilla,29,35696.386385328486,Google
Corina,58,31250.12894782771,Apple
Corine,14,42894.9012212829,Apple
Corinna,48,45789.060907363935,Google
Corinne,70,47122.17717089998,Apple
Coriss,54,32748.569952112044,Apple
Corissa,31,48387.949869415315,Apple
Corliss,35,33412.770934845816,Amazon
Corly,22,29516.296306106928,Google
Cornela,92,10122.178776891247,Microsoft
Cornelia,69,29515.82485264123,Apple
Cornelle,45,24731.584601443774,Microsoft
Cornie,72,36124.02986471325,Apple
Corny,18,15896.817950811052,Amazon
Correna,21,47712.81704250698,Microsoft
Correy,99,15190.066575619174,Amazon
Corri,27,25397.226379621112,Apple
Corrianne,64,30270.537686023636,Apple
Corrie,80,18912.3453513021,Apple
Corrina,51,42089.197810546204,Amazon
Corrine,29,33871.99719848283,Google
Corrinne,41,27578.548210844438,Google
Corry,27,27029.9124324752,Google
Cortney,82,14041.103706301881,Google
Cory,97,38137.49224853273,Microsoft
Cosetta,47,20448.818217136457,Microsoft
Cosette,47,24314.85006260291,Apple
Costanza,78,17420.424406065264,Amazon
Courtenay,68,22281.240080548494,Amazon
Courtnay,94,14449.80457813427,Google
Courtney,24,36460.2486382626,Google
Crin,97,22086.52145213672,Microsoft
Cris,86,42391.87585829628,Google
Crissie,30,39664.64300240661,Google
Crissy,60,34930.78723054471,Microsoft
Crista,10,36658.46990258568,Microsoft
Cristabel,94,23645.366489294298,Apple
Cristal,83,18008.938060291646,Google
Cristen,12,12288.498383868726,Apple
Cristi,30,30382.659745548764,Microsoft
Cristie,33,38196.18206732736,Apple
Cristin,12,16242.103719955376,Google
Cristina,56,18366.80817168054,Microsoft
Cristine,45,24140.600932163834,Amazon
Cristionna,32,13540.145160128577,Microsoft
Cristy,93,24505.01679680335,Microsoft
Crysta,79,25963.50123462191,Google
Crystal,25,17402.34993710339,Apple
Crystie,47,11211.039396767512,Apple
Cthrine,53,28849.558532550996,Amazon
Cyb,52,14293.585143851804,Microsoft
Cybil,90,20938.79820743396,Apple
Cybill,60,34618.326084841974,Apple
Cymbre,12,13608.44162743227,Google
Cynde,15,26763.326730112192,Microsoft
Cyndi,52,46863.86093026744,Google
Cyndia,15,12528.681627543898,Google
Cyndie,68,35586.50615127008,Google
Cyndy,50,16697.056853908456,Amazon
Cynthea,27,28085.425325052995,Amazon
Cynthia,55,41139.326659266415,Apple
Cynthie,97,16937.521568526798,Google
Cynthy,59,40468.639991962504,Microsoft
Dacey,97,18501.73253715665,Google
Dacia,60,32886.47630771017,Google
Dacie,61,47223.29567669047,Google
Dacy,92,32059.84296872455,Google
Dael,99,23287.666638845003,Amazon
Daffi,17,14077.53054324049,Apple
Daffie,70,47534.75233106354,Amazon
Daffy,70,36388.10945711602,Microsoft
Dagmar,91,25373.256511693507,Google
Dahlia,32,36130.932407418484,Microsoft
Daile,87,30687.413041759824,Apple
Daisey,70,30816.596560968726,Apple
Daisi,54,49724.48817706434,Amazon
Daisie,28,16652.953002409522,Google
Daisy,64,11386.551892095316,Apple
Dale,42,45079.62753074445,Amazon
Dalenna,66,41294.35275258953,Google
Dalia,93,46775.95348253226,Amazon
Dalila,65,38890.10589112167,Microsoft
Dallas,89,39427.01767452438,Google
Daloris,21,45519.86499837219,Microsoft
Damara,28,30128.01115319232,Apple
Damaris,79,42080.209664473834,Apple
Damita,90,39111.06980236369,Amazon
Dana,80,31998.587125484686,Microsoft
Danell,11,36499.07543876372,Apple
Danella,18,32987.086826973406,Apple
Danette,35,30410.30617973914,Apple
Dani,13,12486.029258968752,Microsoft
Dania,71,19714.170463812963,Amazon
Danica,18,29691.780924777246,Apple
Danice,83,19204.36689751693,Microsoft
Daniela,74,33613.084655145496,Amazon
Daniele,53,44419.44363444009,Apple
Daniella,22,33167.071193796815,Microsoft
Danielle,93,37684.777997468045,Amazon
Danika,89,12730.48924000983,Microsoft
Danila,45,10432.190137498848,Amazon
Danit,11,44998.70241582155,Microsoft
Danita,72,38106.61609872796,Google
Danna,57,32045.091987635322,Google
Danni,92,16001.278248548992,Apple
Dannie,30,44061.89082215169,Amazon
Danny,21,14556.420179881054,Apple
Dannye,70,11720.56258089103,Google
Danya,11,42769.742605045234,Apple
Danyelle,75,10110.852141012527,Microsoft
Danyette,18,24532.00054959697,Microsoft
Daphene,28,46872.92648208094,Amazon
Daphna,16,15426.578181818459,Microsoft
Daphne,66,10871.948546546544,Google
Dara,37,41700.10982106892,Apple
Darb,16,36399.189166712524,Apple
Darbie,15,47980.14137575326,Google
Darby,10,16613.824200522304,Microsoft
Darcee,24,39518.25837492584,Amazon
Darcey,55,33335.075070668856,Apple
Darci,90,36280.81152341238,Amazon
Darcie,14,32300.747466996574,Microsoft
Darcy,94,22477.265430883934,Amazon
Darda,36,46945.749332137384,Apple
Dareen,21,12865.934890571421,Google
Darell,97,22318.158077824693,Microsoft
Darelle,55,47541.45015923601,Google
Dari,77,26011.185908936743,Apple
Daria,81,45395.3479173917,Google
Darice,76,26392.2576831201,Amazon
Darla,93,12933.673924466133,Microsoft
Darleen,30,10775.666837048146,Google
Darlene,48,13891.108673074592,Apple
Darline,11,27708.27504715665,Microsoft
Darlleen,46,14732.7787394714,Google
Daron,66,37788.707908366414,Apple
Darrelle,81,24690.37400698802,Microsoft
Darryl,12,15364.860728871448,Amazon
Darsey,90,23821.240701242765,Amazon
Darsie,80,37372.519594005396,Amazon
Darya,30,30465.65789245886,Microsoft
Daryl,76,43184.87213729921,Apple
Daryn,56,36541.21303250495,Amazon
Dasha,61,37708.91789508831,Microsoft
Dasi,66,25862.05295328117,Amazon
Dasie,61,45535.628178273815,Amazon
Dasya,46,21987.416396664354,Google
Datha,59,42546.425383960974,Amazon
Daune,57,17246.266375698597,Apple
Daveen,77,48194.52006375774,Apple
Daveta,57,47185.65465405698,Microsoft
Davida,51,21286.09793728427,Amazon
Davina,11,22757.668908304207,Google
Davine,99,48428.6809087377,Microsoft
Davita,15,28476.051654766925,Google
Dawn,11,20712.446103831993,Apple
Dawna,33,45296.852692927925,Apple
Dayle,52,33340.22480345465,Microsoft
Dayna,58,33240.41186464239,Google
Ddene,65,36893.60705544728,Google
De,82,36282.50760440086,Google
Deana,63,39161.38519430533,Apple
Deane,87,20683.422477964697,Amazon
Deanna,19,13782.76377529673,Microsoft
Deanne,82,11952.732168191638,Amazon
Deb,60,26566.689389247986,Amazon
Debbi,18,43697.72347345692,Google
Debbie,36,41810.59406285383,Microsoft
Debby,56,16682.230927182885,Microsoft
Debee,28,18202.12228064018,Apple
Debera,49,35913.1891250684,Microsoft
Debi,86,35266.36858016321,Google
Debor,62,29232.132491839435,Microsoft
Debora,45,14514.03649245893,Google
Deborah,12,18851.081440588627,Microsoft
Debra,39,31523.106777266927,Amazon
Dede,57,18044.48679914579,Apple
Dedie,69,32593.396852821945,Microsoft
Dedra,96,43674.02485544575,Microsoft
Dee,40,18170.027946902308,Amazon
Dee Dee,94,10638.834734496804,Google
Deeann,73,40133.73582130199,Amazon
Deeanne,78,30343.105835324004,Microsoft
Deedee,53,15873.34762948093,Google
Deena,10,49863.50419466341,Google
Deerdre,25,22734.027306253898,Amazon
Deeyn,87,44063.66825159951,Apple
Dehlia,35,25294.264734743996,Google
Deidre,74,26199.667604120106,Amazon
Deina,62,47660.49243305263,Google
Deirdre,52,14721.719996865311,Apple
Del,64,25650.821074959782,Apple
Dela,40,40511.43279283642,Amazon
Delcina,69,10814.162072093985,Apple
Delcine,64,19583.161942146435,Microsoft
Delia,85,10518.109665626785,Google
Delila,30,45580.622871767075,Google
Delilah,14,16033.836113544316,Amazon
Delinda,53,12848.375680926574,Apple
Dell,89,23219.125516388864,Apple
Della,56,37460.164273916685,Amazon
Delly,97,36996.88725925835,Google
Delora,39,17725.00433735909,Microsoft
Delores,58,29666.37422981554,Amazon
Deloria,42,19125.327854217583,Amazon
Deloris,30,11863.175372410178,Apple
Delphine,70,17502.081700966082,Microsoft
Delphinia,53,40772.14319001904,Google
Demeter,89,19097.398640084382,Google
Demetra,35,19440.154665224312,Microsoft
Demetria,86,11678.985841927579,Apple
Demetris,56,49553.19044001459,Microsoft
Dena,27,16659.633044309317,Microsoft
Deni,75,43030.04875708071,Microsoft
Denice,79,21522.97899298875,Apple
Denise,66,39813.36910071749,Amazon
Denna,19,22980.695248508844,Apple
Denni,42,44252.80584849434,Amazon
Dennie,49,36499.44718396227,Apple
Denny,37,33795.57111037198,Microsoft
Deny,40,33906.06776444701,Amazon
Denys,67,44021.343888486896,Microsoft
Denyse,89,28839.22127511735,Apple
Deonne,88,35452.13990918439,Microsoft
Desdemona,41,25373.257930378597,Microsoft
Desirae,40,41478.413864367336,Apple
Desiree,59,28077.716721756584,Google
Desiri,92,33990.74210159661,Microsoft
Deva,79,46351.90017845466,Amazon
Devan,48,14087.214835317607,Microsoft
Devi,57,40720.90333679636,Microsoft
Devin,85,39110.50296218038,Amazon
Devina,97,16905.218619758984,Apple
Devinne,30,13200.718654902057,Google
Devon,18,42263.466453493565,Amazon
Devondra,95,24850.989181724697,Microsoft
Devonna,98,20414.5697364136,Apple
Devonne,56,19317.46137524649,Apple
Devora,29,39604.790466386155,Google
Di,20,23234.48487910781,Apple
Diahann,30,49204.14949445341,Microsoft
Dian,35,29864.38633739253,Amazon
Diana,26,21478.75402222813,Apple
Diandra,14,31889.777202245143,Google
Diane,71,41748.22332126112,Google
Diane-Marie,51,19730.114767068673,Apple
Dianemarie,12,42833.599098638304,Google
Diann,78,41603.499587767525,Apple
Dianna,75,37338.568946796266,Microsoft
Dianne,98,20904.85735538095,Microsoft
Diannne,37,46168.480010515894,Amazon
Didi,86,30252.892285747235,Microsoft
Dido,41,10535.127046094556,Microsoft
Diena,87,12465.975998792408,Google
Dierdre,12,28653.580700693718,Microsoft
Dina,69,48831.65075228563,Amazon
Dinah,83,32918.18241341272,Google
Dinnie,35,35781.018802922685,Google
Dinny,46,18431.031691322263,Amazon
Dion,31,23288.34296910489,Apple
Dione,47,43605.67752037474,Google
Dionis,54,32182.871103181897,Microsoft
Dionne,44,26814.149143327806,Apple
Dita,85,12654.686069402365,Apple
Dix,10,12694.616527339493,Microsoft
Dixie,32,21504.468568337958,Google
Dniren,43,15172.839847373809,Google
Dode,69,39448.797522427856,Apple
Dodi,86,13230.787812229248,Microsoft
Dodie,37,39743.34953824039,Amazon
Dody,48,36113.319967361866,Microsoft
Doe,40,42596.3360243758,Amazon
Doll,11,37506.384939332675,Google
Dolley,48,12759.099753630742,Apple
Dolli,81,38130.62548802687,Apple
Dollie,66,36120.271036052225,Apple
Dolly,46,22430.37937563008,Apple
Dolores,29,20289.603039128553,Google
Dolorita,23,41232.688380919746,Apple
Doloritas,29,28607.8068016444,Microsoft
Domeniga,35,46411.84755001206,Microsoft
Dominga,48,40704.779274296925,Apple
Domini,18,18105.061585699146,Google
Dominica,86,28970.849926613595,Google
Dominique,84,26641.74056650802,Amazon
Dona,98,21799.334813308982,Microsoft
Donella,82,11205.717079657992,Amazon
Donelle,94,13274.157855338879,Apple
Donetta,88,40853.90656606312,Microsoft
Donia,60,36558.84879767925,Amazon
Donica,38,20749.61265384785,Microsoft
Donielle,61,15413.174309009253,Apple
Donna,82,21591.49881180934,Google
Donnamarie,48,35216.33294157723,Google
Donni,61,11863.071752507884,Apple
Donnie,21,11181.334132810469,Microsoft
Donny,17,23700.188903193623,Microsoft
Dora,68,16049.214474010496,Microsoft
Doralia,38,11258.307984932138,Microsoft
Doralin,97,30774.445917736863,Apple
Doralyn,48,27214.952452419027,Google
Doralynn,82,27249.509149208705,Microsoft
Doralynne,63,14598.755993547813,Apple
Dore,45,39037.582562196374,Google
Doreen,44,28002.469375925593,Microsoft
Dorelia,27,40832.76226097572,Apple
Dorella,96,25296.176501626287,Apple
Dorelle,77,45767.699011739685,Google
Dorena,47,27466.523331047807,Amazon
Dorene,29,46934.13684232586,Apple
Doretta,77,33800.79927777557,Amazon
Dorette,81,10143.026075445003,Amazon
Dorey,31,20319.082706803267,Google
Dori,62,22972.863805819077,Amazon
Doria,65,43516.12198750949,Google
Dorian,40,23858.102244269074,Microsoft
Dorice,50,35865.060946822654,Microsoft
Dorie,38,17049.051063831095,Google
Dorine,89,35290.2434629111,Amazon
Doris,22,36801.114943055414,Apple
Dorisa,21,33444.068960331395,Apple
Dorise,14,48569.70283129186,Microsoft
Dorita,24,37005.96396828977,Google
Doro,30,27118.017905035016,Apple
